New Jersey,2003.0,23.814
New Jersey,2004.0,22.886999999999997
New Jersey,2005.0,24.590999999999998
New Jersey,2006.0,24.688000000000002
New Jersey,2007.0,23.073
New Jersey,2008.0,24.205
New Jersey,2009.0,23.676
New Jersey,2010.0,25.384
New Jersey,2011.0,25.333000000000002
New Jersey,2012.0,25.250999999999998
New Mexico,1998.0,23.96
New Mexico,1999.0,22.864
New Mexico,2000.0,24.048000000000002
New Mexico,2001.0,24.346999999999998
New Mexico,2002.0,23.628
New Mexico,2003.0,25.244
New Mexico,2004.0,22.845
New Mexico,2005.0,24.295
New Mexico,2006.0,24.017
New Mexico,2007.0,23.53
New Mexico,2008.0,22.616
New Mexico,2009.0,24.101
New Mexico,2010.0,23.258000000000003
New Mexico,2011.0,25.04
New Mexico,2012.0,23.866999999999997
New York,1998.0,20.898000000000003
New York,1999.0,22.673000000000002
New York,2000.0,19.38
New York,2001.0,21.99
New York,2002.0,21.993000000000002
New York,2003.0,21.533
New York,2004.0,20.430999999999997
New York,2005.0,22.462
New York,2006.0,22.479
New York,2007.0,20.725
New York,2008.0,21.445999999999998
New York,2009.0,20.849
New York,2010.0,22.721999999999998
New York,2011.0,22.669
New York,2012.0,22.646
North Carolina,1998.0,26.214000000000002
North Carolina,1999.0,26.405
North Carolina,2000.0,24.643
North Carolina,2001.0,25.340999999999998
North Carolina,2002.0,26.480999999999998
North Carolina,2003.0,25.656
North Carolina,2004.0,25.616999999999997
North Carolina,2005.0,26.658
North Carolina,2006.0,26.223000000000003
North Carolina,2007.0,27.405
North Carolina,2008.0,25.42
North Carolina,2009.0,25.531999999999996
North Carolina,2010.0,26.732
North Carolina,2011.0,26.985
North Carolina,2012.0,27.261999999999997
North Dakota,1998.0,21.857
North Dakota,1999.0,21.039
North Dakota,2000.0,21.355
North Dakota,2001.0,21.74
North Dakota,2002.0,22.829
North Dakota,2003.0,22.898000000000003
North Dakota,2004.0,20.051
North Dakota,2005.0,21.485
North Dakota,2006.0,23.739
North Dakota,2007.0,23.323
North Dakota,2008.0,21.13
North Dakota,2009.0,18.602999999999998
North Dakota,2010.0,21.006
North Dakota,2011.0,22.256999999999998
North Dakota,2012.0,23.849
Ohio,1998.0,23.180999999999997
Ohio,1999.0,25.633000000000003
Ohio,2000.0,21.813000000000002
Ohio,2001.0,23.421
Ohio,2002.0,25.006999999999998
Ohio,2003.0,23.199
Ohio,2004.0,22.659000000000002
Ohio,2005.0,24.589000000000002
Ohio,2006.0,24.14
Ohio,2007.0,24.421
Ohio,2008.0,23.178
